x-axis,1,2,3
-1.6900E+00,+2.8708E+00,+3.2775E+00,+3.5206E+00
-1.6800E+00,+2.8711E+00,+3.3087E+00,+3.5206E+00
-1.6700E+00,+2.8705E+00,+3.3087E+00,+3.5237E+00
-1.6600E+00,+2.8708E+00,+3.3087E+00,+3.5253E+00
-1.6500E+00,+2.8708E+00,+3.3087E+00,+3.5253E+00
-1.6400E+00,+2.8708E+00,+3.2931E+00,+3.5253E+00
-1.6300E+00,+2.8708E+00,+3.3244E+00,+3.5253E+00
-1.6200E+00,+2.8714E+00,+3.3244E+00,+3.5300E+00
-1.6100E+00,+2.8708E+00,+3.3400E+00,+3.5316E+00
-1.6000E+00,+2.8708E+00,+3.3087E+00,+3.5284E+00
-1.5900E+00,+2.8714E+00,+3.2931E+00,+3.5316E+00
-1.5800E+00,+2.8714E+00,+3.2931E+00,+3.5316E+00
-1.5700E+00,+2.8711E+00,+3.2931E+00,+3.5347E+00
-1.5600E+00,+2.8711E+00,+3.2931E+00,+3.5378E+00
-1.5500E+00,+2.8711E+00,+3.2775E+00,+3.5378E+00
-1.5400E+00,+2.8711E+00,+3.2775E+00,+3.5284E+00
-1.5300E+00,+2.8711E+00,+3.2775E+00,+3.5378E+00
-1.5200E+00,+2.8711E+00,+3.2462E+00,+3.5394E+00
-1.5100E+00,+2.8717E+00,+3.2462E+00,+3.5456E+00
-1.5000E+00,+2.8708E+00,+3.2462E+00,+3.5456E+00
-1.4900E+00,+2.8708E+00,+3.2306E+00,+3.5456E+00
-1.4800E+00,+2.8721E+00,+3.2306E+00,+3.5519E+00
-1.4700E+00,+2.8721E+00,+3.2150E+00,+3.5487E+00
-1.4600E+00,+2.8714E+00,+3.2150E+00,+3.5503E+00
-1.4500E+00,+2.8714E+00,+3.1837E+00,+3.5503E+00
-1.4400E+00,+2.8721E+00,+3.1837E+00,+3.5550E+00
-1.4300E+00,+2.8714E+00,+3.1681E+00,+3.5597E+00
-1.4200E+00,+2.8717E+00,+3.1681E+00,+3.5581E+00
-1.4100E+00,+2.8727E+00,+3.1369E+00,+3.5612E+00
-1.4000E+00,+2.8711E+00,+3.1369E+00,+3.5644E+00
-1.3900E+00,+2.8721E+00,+3.1056E+00,+3.5628E+00
-1.3800E+00,+2.8727E+00,+3.1056E+00,+3.5659E+00
-1.3700E+00,+2.8708E+00,+3.1056E+00,+3.5659E+00
-1.3600E+00,+2.8724E+00,+3.0587E+00,+3.5691E+00
-1.3500E+00,+2.8727E+00,+3.0275E+00,+3.5706E+00
-1.3400E+00,+2.8727E+00,+3.0275E+00,+3.5722E+00
-1.3300E+00,+2.8727E+00,+3.0119E+00,+3.5753E+00
-1.3200E+00,+2.8730E+00,+2.9962E+00,+3.5753E+00
-1.3100E+00,+2.8727E+00,+2.9806E+00,+3.5784E+00
-1.3000E+00,+2.8727E+00,+2.9337E+00,+3.5800E+00
-1.2900E+00,+2.8727E+00,+2.9181E+00,+3.5831E+00
-1.2800E+00,+2.8730E+00,+2.9025E+00,+3.5831E+00
-1.2700E+00,+2.8730E+00,+2.8869E+00,+3.5831E+00
-1.2600E+00,+2.8724E+00,+2.8869E+00,+3.5847E+00
-1.2500E+00,+2.8727E+00,+2.8556E+00,+3.5831E+00
-1.2400E+00,+2.8733E+00,+2.8244E+00,+3.5878E+00
-1.2300E+00,+2.8724E+00,+2.7931E+00,+3.5894E+00
-1.2200E+00,+2.8730E+00,+2.7775E+00,+3.5878E+00
-1.2100E+00,+2.8730E+00,+2.7619E+00,+3.5878E+00
-1.2000E+00,+2.8730E+00,+2.7306E+00,+3.5941E+00
-1.1900E+00,+2.8730E+00,+2.6994E+00,+3.5941E+00
-1.1800E+00,+2.8733E+00,+2.6837E+00,+3.5972E+00
-1.1700E+00,+2.8733E+00,+2.6681E+00,+3.5987E+00
-1.1600E+00,+2.8724E+00,+2.6369E+00,+3.5972E+00
-1.1500E+00,+2.8739E+00,+2.6212E+00,+3.5987E+00
-1.1400E+00,+2.8739E+00,+2.6056E+00,+3.5987E+00
-1.1300E+00,+2.8739E+00,+2.5744E+00,+3.6003E+00
-1.1200E+00,+2.8730E+00,+2.5587E+00,+3.5987E+00
-1.1100E+00,+2.8752E+00,+2.5275E+00,+3.6034E+00
-1.1000E+00,+2.8733E+00,+2.5275E+00,+3.6019E+00
-1.0900E+00,+2.8736E+00,+2.5119E+00,+3.6003E+00
-1.0800E+00,+2.8733E+00,+2.4806E+00,+3.6034E+00
-1.0700E+00,+2.8727E+00,+2.4650E+00,+3.6019E+00
-1.0600E+00,+2.8733E+00,+2.4650E+00,+3.6019E+00
-1.0500E+00,+2.8730E+00,+2.4494E+00,+3.6019E+00
-1.0400E+00,+2.8739E+00,+2.4494E+00,+3.6050E+00
-1.0300E+00,+2.8730E+00,+2.4025E+00,+3.6034E+00
-1.0200E+00,+2.8730E+00,+2.4025E+00,+3.6034E+00
-1.0100E+00,+2.8733E+00,+2.3869E+00,+3.6034E+00
-1.0000E+00,+2.8736E+00,+2.3712E+00,+3.6019E+00
-990.0E-03,+2.8727E+00,+2.3556E+00,+3.6034E+00
-980.0E-03,+2.8730E+00,+2.3400E+00,+3.6019E+00
-970.0E-03,+2.8733E+00,+2.3556E+00,+3.6019E+00
-960.0E-03,+2.8730E+00,+2.3400E+00,+3.6019E+00
-950.0E-03,+2.8736E+00,+2.3400E+00,+3.5987E+00
-940.0E-03,+2.8727E+00,+2.2931E+00,+3.6003E+00
-930.0E-03,+2.8730E+00,+2.3087E+00,+3.5987E+00
-920.0E-03,+2.8739E+00,+2.2775E+00,+3.6019E+00
-910.0E-03,+2.8739E+00,+2.2931E+00,+3.6003E+00
-900.0E-03,+2.8733E+00,+2.2619E+00,+3.6003E+00
-890.0E-03,+2.8739E+00,+2.2462E+00,+3.5987E+00
-880.0E-03,+2.8730E+00,+2.2619E+00,+3.5941E+00
-870.0E-03,+2.8733E+00,+2.2462E+00,+3.5956E+00
-860.0E-03,+2.8730E+00,+2.2619E+00,+3.5378E+00
-850.0E-03,+2.8742E+00,+2.2619E+00,+3.5956E+00
-840.0E-03,+2.8730E+00,+2.2462E+00,+3.5941E+00
-830.0E-03,+2.8739E+00,+2.2619E+00,+3.5894E+00
-820.0E-03,+2.8730E+00,+2.2462E+00,+3.5925E+00
-810.0E-03,+2.8730E+00,+2.2619E+00,+3.5909E+00
-800.0E-03,+2.8727E+00,+2.2775E+00,+3.5894E+00
-790.0E-03,+2.8733E+00,+2.2775E+00,+3.5878E+00
-780.0E-03,+2.8733E+00,+2.2775E+00,+3.5878E+00
-770.0E-03,+2.8730E+00,+2.2775E+00,+3.5862E+00
-760.0E-03,+2.8727E+00,+2.2775E+00,+3.5847E+00
-750.0E-03,+2.8724E+00,+2.3087E+00,+3.5816E+00
-740.0E-03,+2.8721E+00,+2.3244E+00,+3.5847E+00
-730.0E-03,+2.8727E+00,+2.3244E+00,+3.5831E+00
-720.0E-03,+2.8733E+00,+2.3244E+00,+3.5816E+00
-710.0E-03,+2.8739E+00,+2.3400E+00,+3.5831E+00
-700.0E-03,+2.8730E+00,+2.3712E+00,+3.5769E+00
-690.0E-03,+2.8742E+00,+2.3712E+00,+3.5769E+00
-680.0E-03,+2.8727E+00,+2.3712E+00,+3.5722E+00
-670.0E-03,+2.8730E+00,+2.3869E+00,+3.5722E+00
-660.0E-03,+2.8739E+00,+2.3869E+00,+3.5753E+00
-650.0E-03,+2.8724E+00,+2.4025E+00,+3.5706E+00
-640.0E-03,+2.8733E+00,+2.4337E+00,+3.5706E+00
-630.0E-03,+2.8727E+00,+2.4337E+00,+3.5691E+00
-620.0E-03,+2.8724E+00,+2.4494E+00,+3.5644E+00
-610.0E-03,+2.8724E+00,+2.4650E+00,+3.5659E+00
-600.0E-03,+2.8727E+00,+2.4806E+00,+3.5628E+00
-590.0E-03,+2.8727E+00,+2.4806E+00,+3.5612E+00
-580.0E-03,+2.8717E+00,+2.5275E+00,+3.5581E+00
-570.0E-03,+2.8724E+00,+2.5275E+00,+3.5566E+00
-560.0E-03,+2.8730E+00,+2.5431E+00,+3.5581E+00
-550.0E-03,+2.8721E+00,+2.5587E+00,+3.5581E+00
-540.0E-03,+2.8717E+00,+2.5900E+00,+3.5566E+00
-530.0E-03,+2.8717E+00,+2.6212E+00,+3.5550E+00
-520.0E-03,+2.8717E+00,+2.6056E+00,+3.5519E+00
-510.0E-03,+2.8714E+00,+2.6369E+00,+3.5503E+00
-500.0E-03,+2.8727E+00,+2.6681E+00,+3.5487E+00
-490.0E-03,+2.8721E+00,+2.6994E+00,+3.5487E+00
-480.0E-03,+2.8724E+00,+2.7150E+00,+3.5472E+00
-470.0E-03,+2.8714E+00,+2.7306E+00,+3.5456E+00
-460.0E-03,+2.8717E+00,+2.7462E+00,+3.5425E+00
-450.0E-03,+2.8717E+00,+2.7619E+00,+3.5441E+00
-440.0E-03,+2.8721E+00,+2.7775E+00,+3.5441E+00
-430.0E-03,+2.8711E+00,+2.7931E+00,+3.5441E+00
-420.0E-03,+2.8717E+00,+2.8087E+00,+3.5409E+00
-410.0E-03,+2.8721E+00,+2.8400E+00,+3.5409E+00
-400.0E-03,+2.8714E+00,+2.8556E+00,+3.5394E+00
-390.0E-03,+2.8717E+00,+2.8556E+00,+3.5394E+00
-380.0E-03,+2.8714E+00,+2.9025E+00,+3.5394E+00
-370.0E-03,+2.8717E+00,+2.8869E+00,+3.5362E+00
-360.0E-03,+2.8717E+00,+2.9025E+00,+3.5394E+00
-350.0E-03,+2.8714E+00,+2.9494E+00,+3.5362E+00
-340.0E-03,+2.8721E+00,+2.9650E+00,+3.5362E+00
-330.0E-03,+2.8708E+00,+2.9650E+00,+3.5362E+00
-320.0E-03,+2.8711E+00,+2.9650E+00,+3.5362E+00
-310.0E-03,+2.8714E+00,+2.9962E+00,+3.5378E+00
-300.0E-03,+2.8711E+00,+3.0275E+00,+3.5362E+00
-290.0E-03,+2.8708E+00,+3.0119E+00,+3.5347E+00
-280.0E-03,+2.8705E+00,+3.0119E+00,+3.5362E+00
-270.0E-03,+2.8714E+00,+3.0431E+00,+3.5347E+00
-260.0E-03,+2.8724E+00,+3.0431E+00,+3.5331E+00
-250.0E-03,+2.8717E+00,+3.0744E+00,+3.5347E+00
-240.0E-03,+2.8717E+00,+3.0900E+00,+3.5362E+00
-230.0E-03,+2.8714E+00,+3.0900E+00,+3.5331E+00
-220.0E-03,+2.8717E+00,+3.0900E+00,+3.5362E+00
-210.0E-03,+2.8711E+00,+3.1056E+00,+3.5378E+00
-200.0E-03,+2.8717E+00,+3.0900E+00,+3.5362E+00
-190.0E-03,+2.8721E+00,+3.1369E+00,+3.5362E+00
-180.0E-03,+2.8717E+00,+3.1369E+00,+3.5394E+00
-170.0E-03,+2.8721E+00,+3.1681E+00,+3.5394E+00
-160.0E-03,+2.8717E+00,+3.1525E+00,+3.5394E+00
-150.0E-03,+2.8717E+00,+3.1681E+00,+3.5378E+00
-140.0E-03,+2.8711E+00,+3.1525E+00,+3.5394E+00
-130.0E-03,+2.8717E+00,+3.1837E+00,+3.5394E+00
-120.0E-03,+2.8714E+00,+3.1681E+00,+3.5394E+00
-110.0E-03,+2.8714E+00,+3.1837E+00,+3.5394E+00
-100.0E-03,+2.8717E+00,+3.1837E+00,+3.5441E+00
-90.0E-03,+2.8717E+00,+3.1994E+00,+3.5456E+00
-80.0E-03,+2.8717E+00,+3.1681E+00,+3.5425E+00
-70.0E-03,+2.8714E+00,+3.1681E+00,+3.5441E+00
-60.0E-03,+2.8717E+00,+3.1837E+00,+3.5409E+00
-50.0E-03,+2.8711E+00,+3.1681E+00,+3.5425E+00
-40.0E-03,+2.8721E+00,+3.1837E+00,+3.5456E+00
-30.0E-03,+2.8717E+00,+3.1837E+00,+3.5503E+00
-20.0E-03,+2.8714E+00,+3.1837E+00,+3.5456E+00
-10.0E-03,+2.8714E+00,+3.1837E+00,+3.5519E+00
-0.0E+00,+2.8711E+00,+3.1681E+00,+3.5487E+00
+10.0E-03,+2.8711E+00,+3.1681E+00,+3.5472E+00
+20.0E-03,+2.8714E+00,+3.1525E+00,+3.5487E+00
+30.0E-03,+2.8714E+00,+3.1525E+00,+3.5550E+00
+40.0E-03,+2.8708E+00,+3.1525E+00,+3.5550E+00
+50.0E-03,+2.8727E+00,+3.1525E+00,+3.5550E+00
+60.0E-03,+2.8724E+00,+3.1369E+00,+3.5550E+00
+70.0E-03,+2.8717E+00,+3.1212E+00,+3.5581E+00
+80.0E-03,+2.8721E+00,+3.1369E+00,+3.5581E+00
+90.0E-03,+2.8717E+00,+3.1212E+00,+3.5597E+00
+100.0E-03,+2.8714E+00,+3.1056E+00,+3.5597E+00
+110.0E-03,+2.8724E+00,+3.0900E+00,+3.5612E+00
+120.0E-03,+2.8717E+00,+3.0900E+00,+3.5597E+00
+130.0E-03,+2.8717E+00,+3.1056E+00,+3.5628E+00
+140.0E-03,+2.8724E+00,+3.1056E+00,+3.5659E+00
+150.0E-03,+2.8724E+00,+3.0744E+00,+3.5659E+00
+160.0E-03,+2.8721E+00,+3.0431E+00,+3.5659E+00
+170.0E-03,+2.8727E+00,+3.0431E+00,+3.5659E+00
+180.0E-03,+2.8724E+00,+3.0587E+00,+3.5675E+00
+190.0E-03,+2.8721E+00,+3.0275E+00,+3.5706E+00
+200.0E-03,+2.8733E+00,+3.0275E+00,+3.5722E+00
+210.0E-03,+2.8733E+00,+2.9962E+00,+3.5722E+00
+220.0E-03,+2.8727E+00,+2.9650E+00,+3.5722E+00
+230.0E-03,+2.8730E+00,+2.9650E+00,+3.5737E+00
+240.0E-03,+2.8724E+00,+2.9650E+00,+3.5753E+00
+250.0E-03,+2.8721E+00,+2.9650E+00,+3.5753E+00
+260.0E-03,+2.8724E+00,+2.9181E+00,+3.5753E+00
+270.0E-03,+2.8733E+00,+2.8869E+00,+3.5769E+00
+280.0E-03,+2.8727E+00,+2.9025E+00,+3.5784E+00
+290.0E-03,+2.8733E+00,+2.8712E+00,+3.5784E+00
+300.0E-03,+2.8739E+00,+2.8712E+00,+3.5800E+00
+310.0E-03,+2.8727E+00,+2.8712E+00,+3.5816E+00
+320.0E-03,+2.8727E+00,+2.8400E+00,+3.5816E+00
+330.0E-03,+2.8730E+00,+2.8244E+00,+3.5800E+00
+340.0E-03,+2.8727E+00,+2.8087E+00,+3.5847E+00
+350.0E-03,+2.8724E+00,+2.7931E+00,+3.5816E+00
+360.0E-03,+2.8736E+00,+2.7619E+00,+3.5862E+00
+370.0E-03,+2.8727E+00,+2.7619E+00,+3.5847E+00
+380.0E-03,+2.8736E+00,+2.7462E+00,+3.5862E+00
+390.0E-03,+2.8730E+00,+2.7306E+00,+3.5831E+00
+400.0E-03,+2.8724E+00,+2.7150E+00,+3.5847E+00
+410.0E-03,+2.8724E+00,+2.6837E+00,+3.5816E+00
+420.0E-03,+2.8736E+00,+2.6837E+00,+3.5862E+00
+430.0E-03,+2.8736E+00,+2.6681E+00,+3.5878E+00
+440.0E-03,+2.8727E+00,+2.6525E+00,+3.5847E+00
+450.0E-03,+2.8730E+00,+2.6369E+00,+3.5862E+00
+460.0E-03,+2.8727E+00,+2.6369E+00,+3.5847E+00
+470.0E-03,+2.8739E+00,+2.6056E+00,+3.5862E+00
+480.0E-03,+2.8727E+00,+2.6056E+00,+3.5831E+00
+490.0E-03,+2.8727E+00,+2.5744E+00,+3.5847E+00
+500.0E-03,+2.8727E+00,+2.5900E+00,+3.5862E+00
+510.0E-03,+2.8724E+00,+2.5587E+00,+3.5894E+00
+520.0E-03,+2.8733E+00,+2.5587E+00,+3.5862E+00
+530.0E-03,+2.8727E+00,+2.5431E+00,+3.5831E+00
+540.0E-03,+2.8736E+00,+2.5431E+00,+3.5831E+00
+550.0E-03,+2.8727E+00,+2.5119E+00,+3.5831E+00
+560.0E-03,+2.8724E+00,+2.5119E+00,+3.5847E+00
+570.0E-03,+2.8724E+00,+2.4806E+00,+3.5878E+00
+580.0E-03,+2.8736E+00,+2.4806E+00,+3.5847E+00
+590.0E-03,+2.8727E+00,+2.4650E+00,+3.5847E+00
+600.0E-03,+2.8724E+00,+2.4650E+00,+3.5847E+00
+610.0E-03,+2.8727E+00,+2.4650E+00,+3.5862E+00
+620.0E-03,+2.8730E+00,+2.4494E+00,+3.5831E+00
+630.0E-03,+2.8724E+00,+2.4181E+00,+3.5784E+00
+640.0E-03,+2.8727E+00,+2.4337E+00,+3.5831E+00
+650.0E-03,+2.8730E+00,+2.4181E+00,+3.5831E+00
+660.0E-03,+2.8733E+00,+2.4337E+00,+3.5800E+00
+670.0E-03,+2.8733E+00,+2.4181E+00,+3.5800E+00
+680.0E-03,+2.8733E+00,+2.4181E+00,+3.5800E+00
+690.0E-03,+2.8733E+00,+2.4025E+00,+3.5800E+00
+700.0E-03,+2.8730E+00,+2.4025E+00,+3.5816E+00
+710.0E-03,+2.8733E+00,+2.4025E+00,+3.5800E+00
+720.0E-03,+2.8733E+00,+2.4181E+00,+3.5784E+00
+730.0E-03,+2.8727E+00,+2.4025E+00,+3.5784E+00
+740.0E-03,+2.8727E+00,+2.3869E+00,+3.5769E+00
+750.0E-03,+2.8730E+00,+2.4025E+00,+3.5769E+00
+760.0E-03,+2.8727E+00,+2.4025E+00,+3.5784E+00
+770.0E-03,+2.8733E+00,+2.3869E+00,+3.5722E+00
+780.0E-03,+2.8727E+00,+2.4181E+00,+3.5737E+00
+790.0E-03,+2.8724E+00,+2.4337E+00,+3.5737E+00
+800.0E-03,+2.8727E+00,+2.4494E+00,+3.5737E+00
+810.0E-03,+2.8724E+00,+2.4181E+00,+3.5753E+00
+820.0E-03,+2.8736E+00,+2.4337E+00,+3.5722E+00
+830.0E-03,+2.8727E+00,+2.4337E+00,+3.5737E+00
+840.0E-03,+2.8730E+00,+2.4494E+00,+3.5691E+00
+850.0E-03,+2.8724E+00,+2.4337E+00,+3.5675E+00
+860.0E-03,+2.8727E+00,+2.4650E+00,+3.5691E+00
+870.0E-03,+2.8724E+00,+2.4494E+00,+3.5675E+00
+880.0E-03,+2.8724E+00,+2.4494E+00,+3.5675E+00
+890.0E-03,+2.8721E+00,+2.4806E+00,+3.5706E+00
+900.0E-03,+2.8717E+00,+2.4962E+00,+3.5675E+00
+910.0E-03,+2.8727E+00,+2.4806E+00,+3.5628E+00
+920.0E-03,+2.8724E+00,+2.4962E+00,+3.5644E+00
+930.0E-03,+2.8727E+00,+2.4962E+00,+3.5628E+00
+940.0E-03,+2.8717E+00,+2.4962E+00,+3.5597E+00
+950.0E-03,+2.8727E+00,+2.5275E+00,+3.5566E+00
+960.0E-03,+2.8717E+00,+2.5587E+00,+3.5581E+00
+970.0E-03,+2.8724E+00,+2.5275E+00,+3.5597E+00
+980.0E-03,+2.8724E+00,+2.5744E+00,+3.5581E+00
+990.0E-03,+2.8727E+00,+2.5744E+00,+3.5581E+00
+1.0000E+00,+2.8727E+00,+2.5900E+00,+3.5581E+00
+1.0100E+00,+2.8727E+00,+2.6056E+00,+3.5550E+00
+1.0200E+00,+2.8717E+00,+2.6056E+00,+3.5566E+00
+1.0300E+00,+2.8717E+00,+2.6369E+00,+3.5566E+00
+1.0400E+00,+2.8730E+00,+2.6525E+00,+3.5534E+00
+1.0500E+00,+2.8711E+00,+2.6681E+00,+3.5519E+00
+1.0600E+00,+2.8721E+00,+2.6681E+00,+3.5487E+00
+1.0700E+00,+2.8711E+00,+2.6837E+00,+3.5503E+00
+1.0800E+00,+2.8721E+00,+2.6994E+00,+3.5519E+00
+1.0900E+00,+2.8711E+00,+2.7150E+00,+3.5487E+00
+1.1000E+00,+2.8724E+00,+2.7306E+00,+3.5472E+00
+1.1100E+00,+2.8714E+00,+2.7462E+00,+3.5487E+00
+1.1200E+00,+2.8721E+00,+2.7619E+00,+3.5487E+00
+1.1300E+00,+2.8714E+00,+2.7619E+00,+3.5503E+00
+1.1400E+00,+2.8717E+00,+2.7775E+00,+3.5472E+00
+1.1500E+00,+2.8717E+00,+2.7931E+00,+3.5456E+00
+1.1600E+00,+2.8699E+00,+2.8087E+00,+3.5456E+00
+1.1700E+00,+2.8721E+00,+2.8087E+00,+3.5503E+00
+1.1800E+00,+2.8721E+00,+2.8244E+00,+3.5456E+00
+1.1900E+00,+2.8721E+00,+2.8244E+00,+3.5456E+00
+1.2000E+00,+2.8721E+00,+2.8400E+00,+3.5441E+00
+1.2100E+00,+2.8724E+00,+2.8556E+00,+3.5487E+00
+1.2200E+00,+2.8717E+00,+2.8712E+00,+3.5456E+00
+1.2300E+00,+2.8714E+00,+2.8869E+00,+3.5472E+00
+1.2400E+00,+2.8724E+00,+2.8869E+00,+3.5472E+00
+1.2500E+00,+2.8717E+00,+2.9025E+00,+3.5456E+00
+1.2600E+00,+2.8721E+00,+2.9181E+00,+3.5472E+00
+1.2700E+00,+2.8721E+00,+2.9181E+00,+3.5472E+00
+1.2800E+00,+2.8714E+00,+2.9337E+00,+3.5487E+00
+1.2900E+00,+2.8717E+00,+2.9494E+00,+3.5487E+00
+1.3000E+00,+2.8717E+00,+2.9494E+00,+3.5487E+00
+1.3100E+00,+2.8711E+00,+2.9806E+00,+3.5456E+00
+1.3200E+00,+2.8717E+00,+2.9650E+00,+3.5456E+00
+1.3300E+00,+2.8721E+00,+2.9962E+00,+3.5472E+00
+1.3400E+00,+2.8717E+00,+2.9962E+00,+3.5472E+00
+1.3500E+00,+2.8724E+00,+3.0119E+00,+3.5487E+00
+1.3600E+00,+2.8717E+00,+3.0119E+00,+3.5472E+00
+1.3700E+00,+2.8717E+00,+3.0275E+00,+3.5472E+00
+1.3800E+00,+2.8721E+00,+3.0431E+00,+3.5472E+00
+1.3900E+00,+2.8717E+00,+3.0431E+00,+3.5487E+00
+1.4000E+00,+2.8721E+00,+3.0587E+00,+3.5503E+00
+1.4100E+00,+2.8717E+00,+3.0431E+00,+3.5503E+00
+1.4200E+00,+2.8727E+00,+3.0587E+00,+3.5487E+00
+1.4300E+00,+2.8714E+00,+3.0587E+00,+3.5503E+00
+1.4400E+00,+2.8714E+00,+3.0744E+00,+3.5456E+00
+1.4500E+00,+2.8724E+00,+3.0744E+00,+3.5519E+00
+1.4600E+00,+2.8721E+00,+3.0744E+00,+3.5487E+00
+1.4700E+00,+2.8711E+00,+3.0900E+00,+3.5503E+00
+1.4800E+00,+2.8721E+00,+3.0900E+00,+3.5503E+00
+1.4900E+00,+2.8724E+00,+3.0900E+00,+3.5519E+00
+1.5000E+00,+2.8730E+00,+3.0900E+00,+3.5487E+00
+1.5100E+00,+2.8714E+00,+3.0744E+00,+3.5503E+00
+1.5200E+00,+2.8717E+00,+3.0900E+00,+3.5534E+00
+1.5300E+00,+2.8714E+00,+3.0744E+00,+3.5534E+00
+1.5400E+00,+2.8717E+00,+3.0744E+00,+3.5550E+00
+1.5500E+00,+2.8717E+00,+3.0900E+00,+3.5550E+00
+1.5600E+00,+2.8721E+00,+3.0900E+00,+3.5550E+00
+1.5700E+00,+2.8717E+00,+3.0900E+00,+3.5550E+00
+1.5800E+00,+2.8721E+00,+3.0900E+00,+3.5581E+00
+1.5900E+00,+2.8721E+00,+3.0587E+00,+3.5566E+00
+1.6000E+00,+2.8730E+00,+3.0900E+00,+3.5550E+00
+1.6100E+00,+2.8714E+00,+3.0744E+00,+3.5597E+00
+1.6200E+00,+2.8724E+00,+3.0744E+00,+3.5566E+00
+1.6300E+00,+2.8724E+00,+3.0744E+00,+3.5612E+00
+1.6400E+00,+2.8714E+00,+3.0587E+00,+3.5581E+00
+1.6500E+00,+2.8724E+00,+3.0744E+00,+3.5581E+00
+1.6600E+00,+2.8724E+00,+3.0744E+00,+3.5581E+00
